gameId,gameDateTimeEst,teamId,opponentTeamId,win,Min,PTS,FGA,FGM,FGP,TPA,TPM,TPP,FTA,FTM,FTP,AST,TOV,OREB,BLK,STL,PF,DREB,Opp_PTS,Opp_FGA,Opp_FGM,Opp_FGP,Opp_TPA,Opp_TPM,Opp_TPP,Opp_FTA,Opp_FTM,Opp_FTP,Opp_AST,Opp_TOV,Opp_BLK,Opp_STL,Opp_PF,Opp_OREB,Opp_DREB,Poss,Opp_Poss,eFG,TS,AST_Per,TOV_Rat,OREB_Per,Opp_eFG,BLK_Rat,STL_Rat,PF_Rat,Opp_TOV_Rat,DREB_Per,off_eff,def_eff,net_eff,off_rat,def_rat,net_rat
22500399,2025-12-21 14:00:00+00:00,1610612759,1610612764,1,240.0,124,104.0,43.0,0.413,41.0,13.0,0.317,32.0,25.0,0.781,26.0,9.0,20.0,5.0,3.0,19.0,41.0,113,95,42,0.442,45,11,0.244,24,18,0.75,20,5,7,5,25,8,35,107.08,102.56,0.476,0.525,0.605,8.405,0.364,0.5,4.875,2.925,18.526,4.875,0.837,115.801,110.179,5.622,108.17,82.108,190.278
22500399,2025-12-21 14:00:00+00:00,1610612764,1610612759,0,240.0,113,95.0,42.0,0.442,45.0,11.0,0.244,24.0,18.0,0.75,20.0,5.0,8.0,7.0,5.0,25.0,35.0,124,104,43,0.413,41,13,0.317,32,25,0.781,26,9,5,3,19,20,41,102.56,107.08,0.5,0.535,0.476,4.875,0.163,0.476,6.537,4.669,23.347,8.405,0.636,110.179,115.801,-5.622,114.812,94.258,209.07
22500398,2025-12-21 13:00:00+00:00,1610612748,1610612752,0,240.0,125,87.0,41.0,0.471,35.0,17.0,0.486,35.0,26.0,0.743,26.0,11.0,12.0,1.0,5.0,14.0,33.0,132,85,47,0.553,38,20,0.526,21,18,0.857,28,12,3,7,25,4,32,101.4,102.24,0.569,0.61,0.634,10.848,0.273,0.671,0.978,4.89,13.693,11.737,0.892,123.274,129.108,-5.834,108.732,76.034,184.766
22500397,2025-12-21 13:00:00+00:00,1610612751,1610612761,1,240.0,96,75.0,35.0,0.467,35.0,14.0,0.4,16.0,12.0,0.75,29.0,21.0,6.0,4.0,7.0,17.0,42.0,81,86,32,0.372,36,10,0.278,8,7,0.875,23,15,5,6,19,9,30,97.04,95.52,0.56,0.585,0.829,21.641,0.167,0.43,4.188,7.328,17.797,15.704,0.824,98.928,84.799,14.129,99.685,107.579,207.264
22500398,2025-12-21 13:00:00+00:00,1610612752,1610612748,1,240.0,132,85.0,47.0,0.553,38.0,20.0,0.526,21.0,18.0,0.857,28.0,12.0,4.0,3.0,7.0,25.0,32.0,125,87,41,0.471,35,17,0.486,35,26,0.743,26,11,1,5,14,12,33,102.24,101.4,0.671,0.7,0.596,11.737,0.108,0.569,2.959,6.903,24.655,10.848,0.727,129.108,123.274,5.834,108.69,83.956,192.646
22500397,2025-12-21 13:00:00+00:00,1610612761,1610612751,0,240.0,81,86.0,32.0,0.372,36.0,10.0,0.278,8.0,7.0,0.875,23.0,15.0,9.0,5.0,6.0,19.0,30.0,96,75,35,0.467,35,14,0.4,16,12,0.75,29,21,4,7,17,6,42,95.52,97.04,0.43,0.452,0.719,15.704,0.176,0.56,5.153,6.183,19.58,21.641,0.833,84.799,98.928,-14.129,87.125,107.044,194.169
22500396,2025-12-21 10:30:00+00:00,1610612737,1610612741,0,240.0,150,98.0,51.0,0.52,47.0,23.0,0.489,32.0,25.0,0.781,39.0,10.0,6.0,7.0,6.0,25.0,29.0,152,92,53,0.576,42,20,0.476,39,26,0.667,41,11,3,9,21,11,29,116.08,109.16,0.638,0.669,0.765,8.615,0.171,0.685,6.413,5.497,22.902,10.077,0.725,129.221,139.245,-10.024,119.924,90.436,210.36
22500396,2025-12-21 10:30:00+00:00,1610612741,1610612737,1,240.0,152,92.0,53.0,0.576,42.0,20.0,0.476,39.0,26.0,0.667,41.0,11.0,11.0,3.0,9.0,21.0,29.0,150,98,51,0.52,47,23,0.489,32,25,0.781,39,10,7,6,25,6,29,109.16,116.08,0.685,0.696,0.774,10.077,0.275,0.638,2.584,7.753,18.091,8.615,0.829,139.245,129.221,10.024,124.928,83.742,208.67
22500394,2025-12-20 22:00:00+00:00,1610612757,1610612758,1,240.0,98,81.0,35.0,0.432098765432099,32.0,11.0,0.34375,25.0,17.0,0.68,18.0,20.0,10.0,3.0,12.0,20.0,36.0,93,87,33,0.3793103448275859,31,6,0.193548387096774,31,21,0.6774193548387101,18,15,6,14,19,18,32,102.0,97.64,0.5,0.533,0.514,19.608,0.238,0.414,3.073,12.29,20.483,15.363,0.667,96.078,95.248,0.831,87.845,113.474,201.319
22500394,2025-12-20 22:00:00+00:00,1610612758,1610612757,0,240.0,93,87.0,33.0,0.3793103448275859,31.0,6.0,0.193548387096774,31.0,21.0,0.6774193548387101,18.0,15.0,18.0,6.0,14.0,19.0,32.0,98,81,35,0.432098765432099,32,11,0.34375,25,17,0.68,18,20,3,12,20,10,36,97.64,102.0,0.414,0.462,0.545,15.363,0.333,0.5,5.882,13.725,18.627,19.608,0.762,95.248,96.078,-0.831,87.876,130.367,218.243
22500395,2025-12-20 17:30:00+00:00,1610612746,1610612747,1,240.0,103,80.0,34.0,0.425,43.0,16.0,0.372,20.0,19.0,0.95,22.0,16.0,13.0,6.0,8.0,23.0,35.0,88,88,34,0.386,38,6,0.158,23,14,0.609,16,11,3,7,19,14,29,91.8,95.12,0.525,0.58,0.647,17.429,0.31,0.42,6.308,8.41,24.18,11.564,0.714,112.2,92.515,19.686,99.889,111.238,211.127
22500395,2025-12-20 17:30:00+00:00,1610612747,1610612746,0,240.0,88,88.0,34.0,0.386,38.0,6.0,0.158,23.0,14.0,0.609,16.0,11.0,14.0,3.0,7.0,19.0,29.0,103,80,34,0.425,43,16,0.372,20,19,0.95,22,16,6,8,23,13,35,95.12,91.8,0.42,0.448,0.471,11.564,0.286,0.525,3.268,7.625,20.697,17.429,0.69,92.515,112.2,-19.686,87.556,97.479,185.034
22500393,2025-12-20 16:30:00+00:00,1610612753,1610612762,1,265.0,128,96.0,47.0,0.49,37.0,11.0,0.297,33.0,23.0,0.697,32.0,13.0,14.0,9.0,6.0,29.0,38.0,127,105,44,0.419,43,15,0.349,30,24,0.8,34,12,2,7,29,18,34,109.52,112.19999999999999,0.547,0.579,0.681,11.87,0.292,0.49,8.021,5.348,25.847,10.695,0.679,116.874,113.191,3.683,106.856,103.768,210.624
22500393,2025-12-20 16:30:00+00:00,1610612762,1610612753,0,265.0,127,105.0,44.0,0.419,43.0,15.0,0.349,30.0,24.0,0.8,34.0,12.0,18.0,2.0,7.0,29.0,34.0,128,96,47,0.49,37,11,0.297,33,23,0.697,32,13,9,6,29,14,38,112.19999999999999,109.52,0.49,0.537,0.773,10.695,0.321,0.547,1.826,6.392,26.479,11.87,0.708,113.191,116.874,-3.683,108.026,79.142,187.168
22500392,2025-12-20 15:30:00+00:00,1610612744,1610612756,1,240.0,119,92.0,42.0,0.457,49.0,17.0,0.347,24.0,18.0,0.75,29.0,20.0,17.0,7.0,9.0,22.0,32.0,116,88,42,0.477,35,12,0.343,24,20,0.833,23,14,6,12,24,9,25,105.56,103.56,0.549,0.58,0.69,18.947,0.405,0.545,6.759,8.691,21.244,13.519,0.78,112.732,112.012,0.72,105.701,110.637,216.338
22500392,2025-12-20 15:30:00+00:00,1610612756,1610612744,0,240.0,116,88.0,42.0,0.477,35.0,12.0,0.343,24.0,20.0,0.833,23.0,14.0,9.0,6.0,12.0,24.0,25.0,119,92,42,0.457,49,17,0.347,24,18,0.75,29,20,7,9,22,17,32,103.56,105.56,0.545,0.588,0.548,13.519,0.22,0.549,5.684,11.368,22.736,18.947,0.595,112.012,112.732,-0.72,97.744,116.073,213.818
22500391,2025-12-20 15:00:00+00:00,1610612763,1610612764,0,240.0,122,100.0,45.0,0.45,44.0,16.0,0.364,22.0,16.0,0.727,31.0,14.0,19.0,3.0,7.0,19.0,29.0,130,99,47,0.475,44,17,0.386,26,19,0.731,32,13,3,5,20,20,34,104.68,103.44,0.53,0.556,0.689,13.374,0.358,0.561,2.9,6.767,18.368,12.568,0.592,116.546,125.677,-9.131,106.074,86.494,192.569
22500391,2025-12-20 15:00:00+00:00,1610612764,1610612763,1,240.0,130,99.0,47.0,0.475,44.0,17.0,0.386,26.0,19.0,0.731,32.0,13.0,20.0,3.0,5.0,20.0,34.0,122,100,45,0.45,44,16,0.364,22,16,0.727,31,14,3,7,19,19,29,103.44,104.68,0.561,0.589,0.681,12.568,0.408,0.53,2.866,4.776,19.106,13.374,0.642,125.677,116.546,9.131,111.972,83.599,195.571
22500390,2025-12-20 14:30:00+00:00,1610612765,1610612766,1,240.0,112,93.0,41.0,0.441,28.0,6.0,0.214,32.0,24.0,0.75,23.0,19.0,17.0,10.0,16.0,25.0,44.0,86,89,28,0.315,41,13,0.317,20,17,0.85,22,23,7,12,23,12,31,109.08,108.8,0.473,0.523,0.561,17.418,0.354,0.388,9.191,14.706,22.978,21.14,0.786,102.677,79.044,23.633,93.628,154.812,248.44
22500390,2025-12-20 14:30:00+00:00,1610612766,1610612765,0,240.0,86,89.0,28.0,0.315,41.0,13.0,0.317,20.0,17.0,0.85,22.0,23.0,12.0,7.0,12.0,23.0,31.0,112,93,41,0.441,28,6,0.214,32,24,0.75,23,19,10,16,25,17,44,108.8,109.08,0.388,0.44,0.786,21.14,0.214,0.473,6.417,11.001,21.085,17.418,0.646,79.044,102.677,-23.633,84.658,121.763,206.421
22500388,2025-12-20 14:00:00+00:00,1610612738,1610612761,1,240.0,112,95.0,44.0,0.463,39.0,12.0,0.308,15.0,12.0,0.8,22.0,9.0,17.0,4.0,7.0,21.0,38.0,96,87,36,0.414,47,16,0.34,11,8,0.727,30,12,7,2,18,9,28,93.6,94.84,0.526,0.551,0.5,9.615,0.378,0.506,4.218,7.381,22.143,12.653,0.809,119.658,101.223,18.435,106.251,97.449,203.7
22500389,2025-12-20 14:00:00+00:00,1610612740,1610612754,1,240.0,128,85.0,45.0,0.529,27.0,9.0,0.333,34.0,29.0,0.853,25.0,16.0,6.0,2.0,6.0,25.0,43.0,109,94,40,0.426,42,8,0.19,30,21,0.7,28,14,5,7,26,11,31,109.96000000000001,110.2,0.582,0.64,0.556,14.551,0.162,0.468,1.815,5.445,22.686,12.704,0.796,116.406,98.911,17.495,98.821,84.036,182.858
22500387,2025-12-20 14:00:00+00:00,1610612742,1610612755,0,240.0,114,83.0,45.0,0.542,18.0,3.0,0.167,22.0,21.0,0.955,24.0,18.0,8.0,7.0,5.0,22.0,36.0,121,102,44,0.431,40,12,0.3,28,21,0.75,27,8,2,11,13,20,27,102.68,102.32,0.56,0.615,0.533,17.53,0.229,0.49,6.841,4.887,21.501,7.819,0.643,111.025,118.256,-7.232,96.201,95.428,191.629
22500389,2025-12-20 14:00:00+00:00,1610612754,1610612740,0,240.0,109,94.0,40.0,0.426,42.0,8.0,0.19,30.0,21.0,0.7,28.0,14.0,11.0,5.0,7.0,26.0,31.0,128,85,45,0.529,27,9,0.333,34,29,0.853,25,16,2,6,25,6,43,110.2,109.96000000000001,0.468,0.508,0.7,12.704,0.204,0.582,4.547,6.366,23.645,14.551,0.838,98.911,116.406,-17.495,95.232,94.559,189.791
22500387,2025-12-20 14:00:00+00:00,1610612755,1610612742,1,240.0,121,102.0,44.0,0.431,40.0,12.0,0.3,28.0,21.0,0.75,27.0,8.0,20.0,2.0,11.0,13.0,27.0,114,83,45,0.542,18,3,0.167,22,21,0.955,24,18,7,5,22,8,36,102.32,102.68,0.49,0.529,0.614,7.819,0.357,0.56,1.948,10.713,12.661,17.53,0.771,118.256,111.025,7.232,110.966,105.557,216.522
22500388,2025-12-20 14:00:00+00:00,1610612761,1610612738,0,240.0,96,87.0,36.0,0.414,47.0,16.0,0.34,11.0,8.0,0.727,30.0,12.0,9.0,7.0,2.0,18.0,28.0,112,95,44,0.463,39,12,0.308,15,12,0.8,22,9,4,7,21,17,38,94.84,93.6,0.506,0.523,0.833,12.653,0.191,0.526,7.479,2.137,19.231,9.615,0.622,101.223,119.658,-18.435,101.82,91.682,193.502
22500386,2025-12-20 12:00:00+00:00,1610612743,1610612745,0,240.0,101,92.0,37.0,0.402,29.0,8.0,0.276,23.0,19.0,0.826,21.0,11.0,10.0,2.0,9.0,20.0,29.0,115,77,39,0.506,35,19,0.543,23,18,0.783,24,19,8,6,20,9,38,103.12,97.12,0.446,0.495,0.568,10.667,0.208,0.63,2.059,9.267,20.593,19.563,0.763,97.944,118.41,-20.466,92.326,95.831,188.157
22500386,2025-12-20 12:00:00+00:00,1610612745,1610612743,1,240.0,115,77.0,39.0,0.506,35.0,19.0,0.543,23.0,18.0,0.783,24.0,19.0,9.0,8.0,6.0,20.0,38.0,101,92,37,0.402,29,8,0.276,23,19,0.826,21,11,2,9,20,10,29,97.12,103.12,0.63,0.66,0.615,19.563,0.237,0.446,7.758,5.818,19.395,10.667,0.792,118.41,97.944,20.466,103.821,110.606,214.428
22500385,2025-12-19 16:30:00+00:00,1610612750,1610612760,1,240.0,112,88.0,33.0,0.375,37.0,13.0,0.351,47.0,33.0,0.702,20.0,13.0,18.0,6.0,8.0,24.0,39.0,107,92,34,0.37,39,11,0.282,30,28,0.933,16,11,10,7,30,13,39,103.68,103.2,0.449,0.515,0.606,12.539,0.316,0.429,5.814,7.752,23.256,10.659,0.75,108.025,103.682,4.343,96.332,106.521,202.853
22500385,2025-12-19 16:30:00+00:00,1610612760,1610612750,0,240.0,107,92.0,34.0,0.37,39.0,11.0,0.282,30.0,28.0,0.933,16.0,11.0,13.0,10.0,7.0,30.0,39.0,112,88,33,0.375,37,13,0.351,47,33,0.702,20,13,6,8,24,18,39,103.2,103.68,0.429,0.509,0.471,10.659,0.25,0.449,9.645,6.752,28.935,12.539,0.684,103.682,108.025,-4.343,90.646,118.22,208.866
22500383,2025-12-19 14:30:00+00:00,1610612737,1610612759,0,240.0,98,94.0,38.0,0.404,40.0,10.0,0.25,16.0,12.0,0.75,26.0,16.0,10.0,1.0,7.0,14.0,33.0,126,94,51,0.543,36,13,0.361,16,11,0.688,31,14,4,11,12,12,44,107.04,103.04,0.457,0.485,0.684,14.948,0.185,0.612,0.97,6.793,13.587,13.587,0.733,91.555,122.283,-30.728,89.941,83.085,173.026
22500384,2025-12-19 14:30:00+00:00,1610612739,1610612741,0,240.0,125,101.0,48.0,0.475,39.0,14.0,0.359,19.0,15.0,0.789,31.0,15.0,13.0,1.0,10.0,17.0,33.0,136,102,53,0.52,47,18,0.383,15,12,0.8,34,12,5,12,14,13,35,111.36,107.6,0.545,0.572,0.646,13.47,0.271,0.608,0.929,9.294,15.799,11.152,0.717,112.249,126.394,-14.145,102.359,84.81,187.169
22500384,2025-12-19 14:30:00+00:00,1610612741,1610612739,1,240.0,136,102.0,53.0,0.52,47.0,18.0,0.383,15.0,12.0,0.8,34.0,12.0,13.0,5.0,12.0,14.0,35.0,125,101,48,0.475,39,14,0.359,19,15,0.789,31,15,1,10,17,13,33,107.6,111.36,0.608,0.626,0.642,11.152,0.283,0.545,4.49,10.776,12.572,13.47,0.729,126.394,112.249,14.145,111.715,112.162,223.878
22500383,2025-12-19 14:30:00+00:00,1610612759,1610612737,1,240.0,126,94.0,51.0,0.543,36.0,13.0,0.361,16.0,11.0,0.688,31.0,14.0,12.0,4.0,11.0,12.0,44.0,98,94,38,0.404,40,10,0.25,16,12,0.75,26,16,1,7,14,10,33,103.04,107.04,0.612,0.624,0.608,13.587,0.267,0.457,3.737,10.277,11.211,14.948,0.815,122.283,91.555,30.728,106.796,117.017,223.812
22500381,2025-12-19 14:00:00+00:00,1610612738,1610612748,1,240.0,129,82.0,44.0,0.537,43.0,21.0,0.488,24.0,20.0,0.833,25.0,14.0,6.0,8.0,8.0,19.0,40.0,116,102,40,0.392,49,19,0.388,24,17,0.708,27,13,1,6,20,17,30,100.56,108.56,0.665,0.697,0.568,13.922,0.167,0.485,7.369,7.369,17.502,11.975,0.702,128.282,106.853,21.428,107.062,111.95,219.012
22500381,2025-12-19 14:00:00+00:00,1610612748,1610612738,0,240.0,116,102.0,40.0,0.392,49.0,19.0,0.388,24.0,17.0,0.708,27.0,13.0,17.0,1.0,6.0,20.0,30.0,129,82,44,0.537,43,21,0.488,24,20,0.833,25,14,8,8,19,6,40,108.56,100.56,0.485,0.515,0.675,11.975,0.298,0.665,0.994,5.967,19.889,13.922,0.833,106.853,128.282,-21.428,100.613,76.442,177.056
22500382,2025-12-19 14:00:00+00:00,1610612752,1610612755,0,240.0,107,88.0,39.0,0.443,32.0,8.0,0.25,25.0,21.0,0.84,26.0,18.0,21.0,3.0,3.0,21.0,36.0,116,88,40,0.455,41,17,0.415,21,19,0.905,21,10,8,7,24,10,26,96.0,97.24,0.489,0.54,0.667,18.75,0.447,0.551,3.085,3.085,21.596,10.284,0.783,111.458,119.292,-7.834,101.742,76.312,178.053
22500382,2025-12-19 14:00:00+00:00,1610612755,1610612752,1,240.0,116,88.0,40.0,0.455,41.0,17.0,0.415,21.0,19.0,0.905,21.0,10.0,10.0,8.0,7.0,24.0,26.0,107,88,39,0.443,32,8,0.25,25,21,0.84,26,18,3,3,21,21,36,97.24,96.0,0.551,0.596,0.525,10.284,0.217,0.489,8.333,7.292,25.0,18.75,0.553,119.292,111.458,7.834,102.297,117.899,220.196
22500380,2025-12-18 17:00:00+00:00,1610612757,1610612758,1,265.0,134,103.0,49.0,0.476,45.0,15.0,0.333,33.0,21.0,0.636,30.0,19.0,17.0,6.0,6.0,27.0,27.0,133,94,48,0.511,19,6,0.316,34,31,0.912,29,18,7,13,29,11,31,119.51999999999998,115.96000000000001,0.549,0.57,0.612,15.897,0.354,0.543,5.174,5.174,23.284,15.523,0.711,112.115,114.695,-2.58,102.631,95.27,197.901
22500380,2025-12-18 17:00:00+00:00,1610612758,1610612757,0,265.0,133,94.0,48.0,0.511,19.0,6.0,0.316,34.0,31.0,0.912,29.0,18.0,11.0,7.0,13.0,29.0,31.0,134,103,49,0.476,45,15,0.333,33,21,0.636,30,19,6,6,27,17,27,115.96000000000001,119.51999999999998,0.543,0.61,0.604,15.523,0.289,0.549,5.857,10.877,24.264,15.897,0.646,114.695,112.115,2.58,101.371,112.259,213.631
22500377,2025-12-18 16:00:00+00:00,1610612743,1610612753,1,240.0,126,88.0,49.0,0.557,36.0,16.0,0.444,15.0,12.0,0.8,31.0,13.0,5.0,3.0,7.0,18.0,35.0,115,91,43,0.473,33,11,0.333,26,18,0.692,30,9,6,9,17,12,32,102.6,99.44,0.648,0.666,0.633,12.671,0.135,0.533,3.017,7.039,18.101,9.051,0.745,122.807,115.648,7.159,106.994,87.216,194.21
22500378,2025-12-18 16:00:00+00:00,1610612744,1610612756,0,240.0,98,89.0,35.0,0.393,42.0,12.0,0.286,18.0,16.0,0.889,27.0,20.0,15.0,3.0,9.0,20.0,39.0,99,88,36,0.409,35,10,0.286,22,17,0.773,19,15,6,16,17,12,37,101.92,100.68,0.461,0.506,0.771,19.623,0.288,0.466,2.98,8.939,19.865,14.899,0.765,96.154,98.331,-2.178,94.954,101.581,196.536
22500379,2025-12-18 16:00:00+00:00,1610612747,1610612762,1,240.0,143,93.0,49.0,0.527,39.0,13.0,0.333,39.0,32.0,0.821,32.0,7.0,13.0,2.0,7.0,31.0,35.0,135,83,43,0.518,37,18,0.486,47,31,0.66,31,13,1,4,29,9,30,104.16,107.68,0.597,0.649,0.653,6.72,0.302,0.627,1.857,6.501,28.789,12.073,0.795,137.289,125.371,11.917,125.283,77.205,202.487
22500377,2025-12-18 16:00:00+00:00,1610612753,1610612743,0,240.0,115,91.0,43.0,0.473,33.0,11.0,0.333,26.0,18.0,0.692,30.0,9.0,12.0,6.0,9.0,17.0,32.0,126,88,49,0.557,36,16,0.444,15,12,0.8,31,13,3,7,18,5,35,99.44,102.6,0.533,0.561,0.698,9.051,0.255,0.648,5.848,8.772,16.569,12.671,0.865,115.648,122.807,-7.159,109.653,105.808,215.461
22500378,2025-12-18 16:00:00+00:00,1610612756,1610612744,1,240.0,99,88.0,36.0,0.409,35.0,10.0,0.286,22.0,17.0,0.773,19.0,15.0,12.0,6.0,16.0,17.0,37.0,98,89,35,0.393,42,12,0.286,18,16,0.889,27,20,3,9,20,15,39,100.68,101.92,0.466,0.507,0.528,14.899,0.235,0.461,5.887,15.699,16.68,19.623,0.712,98.331,96.154,2.178,88.423,138.498,226.921
22500379,2025-12-18 16:00:00+00:00,1610612762,1610612747,0,240.0,135,83.0,43.0,0.518,37.0,18.0,0.486,47.0,31.0,0.66,31.0,13.0,9.0,1.0,4.0,29.0,30.0,143,93,49,0.527,39,13,0.333,39,32,0.821,32,7,2,7,31,13,35,107.68,104.16,0.627,0.651,0.721,12.073,0.205,0.597,0.96,3.84,27.842,6.72,0.698,125.371,137.289,-11.917,111.746,60.435,172.181
22500376,2025-12-18 15:30:00+00:00,1610612742,1610612765,1,265.0,116,89.0,40.0,0.449,27.0,5.0,0.185,36.0,31.0,0.861,22.0,17.0,11.0,15.0,4.0,21.0,40.0,114,122,47,0.385,33,6,0.182,20,14,0.7,26,10,4,11,27,26,36,110.84,114.80000000000001,0.478,0.553,0.55,15.337,0.234,0.41,13.066,3.484,18.293,8.711,0.606,104.655,99.303,5.352,91.363,125.384,216.746
22500376,2025-12-18 15:30:00+00:00,1610612765,1610612742,0,265.0,114,122.0,47.0,0.385,33.0,6.0,0.182,20.0,14.0,0.7,26.0,10.0,26.0,4.0,11.0,27.0,36.0,116,89,40,0.449,27,5,0.185,36,31,0.861,22,17,15,4,21,11,40,114.80000000000001,110.84,0.41,0.436,0.553,8.711,0.394,0.478,3.609,9.924,24.359,15.337,0.766,99.303,104.655,-5.352,99.387,104.863,204.251
22500375,2025-12-18 15:00:00+00:00,1610612740,1610612745,1,265.0,133,97.0,49.0,0.505,27.0,11.0,0.407,28.0,24.0,0.857,27.0,12.0,13.0,7.0,15.0,24.0,28.0,128,107,50,0.467,32,10,0.313,27,18,0.667,30,18,8,6,21,25,33,108.32,111.88,0.562,0.608,0.551,11.078,0.283,0.514,6.257,13.407,21.452,16.089,0.528,122.784,114.408,8.376,105.576,122.03,227.606
22500375,2025-12-18 15:00:00+00:00,1610612745,1610612740,0,265.0,128,107.0,50.0,0.467,32.0,10.0,0.313,27.0,18.0,0.667,30.0,18.0,25.0,8.0,6.0,21.0,33.0,133,97,49,0.505,27,11,0.407,28,24,0.857,27,12,7,15,24,13,28,111.88,108.32,0.514,0.538,0.6,16.089,0.472,0.562,7.386,5.539,19.387,11.078,0.717,114.408,122.784,-8.376,103.726,101.498,205.224
22500369,2025-12-18 15:00:00+00:00,1610612746,1610612760,0,240.0,101,76.0,37.0,0.487,32.0,10.0,0.313,22.0,17.0,0.773,25.0,28.0,9.0,7.0,6.0,17.0,40.0,122,101,48,0.475,36,13,0.361,16,13,0.813,28,8,4,18,19,9,29,104.68,107.04,0.553,0.589,0.676,26.748,0.237,0.54,6.54,5.605,15.882,7.474,0.816,96.485,113.976,-17.492,95.656,98.586,194.242
22500374,2025-12-18 15:00:00+00:00,1610612749,1610612761,0,240.0,105,84.0,38.0,0.452,37.0,15.0,0.405,16.0,14.0,0.875,25.0,16.0,9.0,2.0,10.0,19.0,29.0,111,84,42,0.5,35,13,0.371,21,14,0.667,31,16,2,9,20,12,33,98.04,97.24,0.542,0.577,0.658,16.32,0.214,0.577,2.057,10.284,19.539,16.454,0.707,107.099,114.151,-7.051,97.812,96.794,194.607
22500370,2025-12-18 15:00:00+00:00,1610612759,1610612764,1,240.0,119,90.0,44.0,0.489,42.0,15.0,0.357,20.0,16.0,0.8,29.0,14.0,14.0,9.0,6.0,12.0,39.0,94,94,38,0.404,36,9,0.25,14,9,0.643,29,12,5,10,18,13,33,98.8,99.16,0.572,0.602,0.659,14.17,0.298,0.452,9.076,6.051,12.102,12.102,0.75,120.445,94.796,25.649,106.047,123.335,229.382
22500369,2025-12-18 15:00:00+00:00,1610612760,1610612746,1,240.0,122,101.0,48.0,0.475,36.0,13.0,0.361,16.0,13.0,0.813,28.0,8.0,9.0,4.0,18.0,19.0,29.0,101,76,37,0.487,32,10,0.313,22,17,0.773,25,28,7,6,17,9,40,107.04,104.68,0.54,0.565,0.583,7.474,0.184,0.553,3.821,17.195,18.151,26.748,0.763,113.976,96.485,17.492,108.164,136.549,244.713
22500374,2025-12-18 15:00:00+00:00,1610612761,1610612749,1,240.0,111,84.0,42.0,0.5,35.0,13.0,0.371,21.0,14.0,0.667,31.0,16.0,12.0,2.0,9.0,20.0,33.0,105,84,38,0.452,37,15,0.405,16,14,0.875,25,16,2,10,19,9,29,97.24,98.04,0.577,0.595,0.738,16.454,0.293,0.542,2.04,9.18,20.4,16.32,0.786,114.151,107.099,7.051,106.393,95.802,202.195
22500370,2025-12-18 15:00:00+00:00,1610612764,1610612759,0,240.0,94,94.0,38.0,0.404,36.0,9.0,0.25,14.0,9.0,0.643,29.0,12.0,13.0,5.0,10.0,18.0,33.0,119,90,44,0.489,42,15,0.357,20,16,0.8,29,14,9,6,12,14,39,99.16,98.8,0.452,0.469,0.763,12.102,0.25,0.572,5.061,10.121,18.219,14.17,0.702,94.796,120.445,-25.649,97.44,107.322,204.762
22500373,2025-12-18 14:30:00+00:00,1610612748,1610612751,1,240.0,106,89.0,41.0,0.461,28.0,9.0,0.321,19.0,15.0,0.789,23.0,14.0,9.0,8.0,9.0,12.0,42.0,95,98,38,0.388,49,11,0.224,11,8,0.727,24,12,7,7,17,15,34,102.36,99.84,0.511,0.544,0.561,13.677,0.209,0.444,8.013,9.014,12.019,12.019,0.737,103.556,95.152,8.404,93.767,127.137,220.904
22500373,2025-12-18 14:30:00+00:00,1610612751,1610612748,0,240.0,95,98.0,38.0,0.388,49.0,11.0,0.224,11.0,8.0,0.727,24.0,12.0,15.0,7.0,7.0,17.0,34.0,106,89,41,0.461,28,9,0.321,19,15,0.789,23,14,8,9,12,9,42,99.84,102.36,0.444,0.462,0.632,12.019,0.263,0.511,6.839,6.839,16.608,13.677,0.791,95.152,103.556,-8.404,93.056,110.537,203.594
22500371,2025-12-18 14:00:00+00:00,1610612737,1610612766,0,240.0,126,92.0,48.0,0.522,37.0,11.0,0.297,22.0,19.0,0.864,31.0,15.0,9.0,2.0,6.0,20.0,26.0,133,91,49,0.538,49,24,0.49,17,11,0.647,39,14,3,11,21,7,30,107.68,105.48,0.582,0.62,0.646,13.93,0.231,0.67,1.896,5.688,18.961,13.273,0.788,117.013,126.09,-9.077,104.313,78.478,182.791
22500372,2025-12-18 14:00:00+00:00,1610612752,1610612754,1,240.0,114,92.0,43.0,0.467,43.0,17.0,0.395,19.0,11.0,0.579,31.0,16.0,14.0,5.0,10.0,19.0,32.0,113,93,43,0.462,34,11,0.324,18,16,0.889,22,14,6,8,20,16,36,102.36,98.92,0.56,0.568,0.721,15.631,0.28,0.522,5.055,10.109,19.207,14.153,0.667,111.372,114.234,-2.862,103.792,108.539,212.331
22500372,2025-12-18 14:00:00+00:00,1610612754,1610612752,0,240.0,113,93.0,43.0,0.462,34.0,11.0,0.324,18.0,16.0,0.889,22.0,14.0,16.0,6.0,8.0,20.0,36.0,114,92,43,0.467,43,17,0.395,19,11,0.579,31,16,5,10,19,14,32,98.92,102.36,0.522,0.56,0.512,14.153,0.333,0.56,5.862,7.816,19.539,15.631,0.72,114.234,111.372,2.862,98.115,106.237,204.352
